query,expected_answer,generated_answer,cosine_similarity,result,cosine_check,expected_check
"I have symptoms such as restlessness, blurred and distorted vision, irregular sugar level, obesity, weight loss, polyuria, increased appetite. What the name of the disease?",Diabetes,Diabetes,1.0,True,True,True
"I have symptoms such as sunken eyes, vomiting. What the name of the disease?",Gastroenteritis,Gastroenteritis,1.0,True,True,True
"I have symptoms such as hip joint pain, joint pain, knee pain, painful walking, swelling joints. What the name of the disease?",Osteoarthristis,Osteoarthristis,1.0,True,True,True
"I have symptoms such as fast heart rate, chest pain, sweating, malaise, chills, phlegm, breathlessness, high fever. What the name of the disease?",Pneumonia,Pneumonia,1.0,True,True,True
What is the description of the disease Hypertension?,"Hypertension (HTN or HT), also known as high blood pressure (HBP), is a long-term medical condition in which the blood pressure in the arteries is persistently elevated. High blood pressure typically does not cause symptoms.",high blood pressure,0.6308490226534209,False,False,False
"I have symptoms such as vomiting, breathlessness, sweating. What the name of the disease?",Heart attack,Hypoglycemia,0.0,False,False,False
"I have symptoms such as extra marital contacts, high fever, muscle wasting. What the name of the disease?",AIDS,AIDS,1.0,True,True,True
"I have symptoms such as back pain, chills, fatigue, headache, high fever, joint pain, loss of appetite, malaise, muscle pain, nausea, pain behind the eyes, skin rash, vomiting. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as internal itching, abdominal pain, passage of gases, loss of appetite. What the name of the disease?",Peptic ulcer disease,cholestasis,0.0,False,False,False
"I have symptoms such as itching, stomach pain, skin rash, spotting urination. What the name of the disease?",Drug Reaction,Morbus regius,0.0,False,False,False
"What is the disease name based on this description: Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as chest pain, chills, congestion, continuous sneezing, cough, fatigue, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
What is the description of the disease Chronic cholestasis?,"Chronic cholestatic diseases, whether occurring in infancy, childhood or adulthood, are characterized by defective bile acid transport from the liver to the intestine, which is caused by primary damage to the biliary epithelium in most cases",bile acid transport from the liver to the intestine,0.3799783615910079,False,False,False
"I have symptoms such as nausea, high fever, chills, muscle pain, diarrhea. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
"I have symptoms such as abdominal pain, dark urine, itching, lethargy, loss of appetite, malaise, receiving blood transfusion, receiving unsterile injections, yellow urine, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis B,Jaundice,0.0,False,False,False
"I have symptoms such as chest pain, dizziness, lack of concentration. What the name of the disease?",Hypertension,Hypertension,1.0,True,True,True
"I have symptoms such as blurred and distorted vision, anxiety, headache, fatigue, sweating, nausea, excessive hunger, slurred speech, irritability, palpitations, drying and tingling lips. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as abdominal pain, diarrhea, chills, nausea, fatigue, high fever, toxic look (typhos), vomiting, belly pain. What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as loss of appetite, indigestion, vomiting, abdominal pain, internal itching. What the name of the disease?",Peptic ulcer disease,cholestasis,0.0,False,False,False
"I have symptoms such as sunken eyes, vomiting, dehydration. What the name of the disease?",Gastroenteritis,Gastroenteritis,1.0,True,True,True
"I have symptoms such as sweating, chest pain, breathlessness, vomiting. What the name of the disease?",Heart attack,Heart attack,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, dark urine, fatigue, lethargy, loss of appetite, malaise, receiving blood transfusion, receiving unsterile injections, yellow urine, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis B,Jaundice,0.0,False,False,False
"I have symptoms such as coma, stomach bleeding, loss of appetite, abdominal pain, fatigue, joint pain, high fever, yellowing of eyes, vomiting. What the name of the disease?",Hepatitis E,Jaundice,0.0,False,False,False
What is the description of the disease Hypothyroidism?,"Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.",underactive thyroid,0.5995187500758433,False,False,False
"I have symptoms such as blurred and distorted vision, stiff neck, acidity, excessive hunger, visual disturbances, indigestion, irritability, depression. What the name of the disease?",Migraine,Hypoglycemia,0.0,False,False,False
"What is the disease name based on this description: Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.?",Urinary tract infection,Urinary tract infection,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, distention of abdomen, fluid overload, history of alcohol consumption, swelling of stomach, yellowish skin. What the name of the disease?",Alcoholic hepatitis,alcohol hepatitis,0.33609692727625756,False,False,False
"I have symptoms such as back pain, chills, fatigue, headache, high fever, joint pain, loss of appetite, malaise, muscle pain, nausea, pain behind the eyes, red spots over body, vomiting. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as swelled lymph nodes, blood in sputum, loss of appetite, sweating, mild fever, cough, weight loss, malaise, yellowing of eyes, phlegm, chills, vomiting, chest pain. What the name of the disease?",Tuberculosis,Typhoid,0.0,False,False,False
"I have symptoms such as abdominal pain, dark urine, fatigue, high fever, itching, vomiting, weight loss. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
"I have symptoms such as abdominal pain, diarrhea, joint pain, loss of appetite, mild fever, muscle pain, nausea, vomiting, yellowing of eyes, yellowish skin. What the name of the disease?",hepatitis A,Jaundice,0.0,False,False,False
"I have symptoms such as abnormal menstruation, brittle nails, depression, dizziness, enlarged thyroid, fatigue, irritability, lethargy, mood swings, puffy face and eyes, swollen extremeties, weight gain. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as chills, shivering, watering from eyes. What the name of the disease?",Allergy,Allergy,1.0,True,True,True
"I have symptoms such as neck pain, dizziness, weakness in limbs, back pain. What the name of the disease?",Cervical spondylosis,Cervical spondylosis,1.0000000000000002,True,True,True
"I have symptoms such as blood in sputum, breathlessness, chest pain, chills, cough, fatigue, loss of appetite, malaise, mild fever, phlegm, sweating, swelled lymph nodes, vomiting, weight loss, yellowing of eyes. What the name of the disease?",Tuberculosis,Dengue,0.0,False,False,False
"I have symptoms such as abdominal pain, fatigue, high fever, itching, vomiting, weight loss, yellowish skin. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
What is the description of the disease Hepatitis B?,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",an infection of your liver,0.3047380022984822,False,False,False
"What is the disease name based on this description: Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.?",Hyperthyroidism,Hyperthyroidism,1.0,True,True,True
"I have symptoms such as headache, loss of balance, nausea, spinning movements, vomiting. What the name of the disease?",(vertigo) Paroymsal  Positional Vertigo,Migraine,0.0,False,False,False
"I have symptoms such as inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash, small dents in nails. What the name of the disease?",Psoriasis,Psoriasis,1.0,True,True,True
"I have symptoms such as anxiety, blurred and distorted vision, drying and tingling lips, excessive hunger, fatigue, irritability, nausea, palpitations, slurred speech, sweating, vomiting. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as stomach pain, vomiting, chest pain, ulcers on tongue. What the name of the disease?",GERD,GERD,1.0,True,True,True
"I have symptoms such as back pain, chills, fatigue, headache, joint pain, loss of appetite, malaise, muscle pain, nausea, pain behind the eyes, red spots over body, skin rash, vomiting. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as distention of abdomen, fluid overload, history of alcohol consumption, swelling of stomach, vomiting, yellowish skin. What the name of the disease?",Alcoholic hepatitis,alcohol hepatitis,0.33609692727625756,False,False,False
"I have symptoms such as chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as dehydration, vomiting. What the name of the disease?",Gastroenteritis,Gastroenteritis,1.0,True,True,True
"What is the disease name based on this description: Cervical spondylosis is a general term for age-related wear and tear affecting the spinal disks in your neck. As the disks dehydrate and shrink, signs of osteoarthritis develop, including bony projections along the edges of bones (bone spurs).?",Cervical spondylosis,Cervical spondylosis,1.0000000000000002,True,True,True
"I have symptoms such as abnormal menstruation, diarrhea, excessive hunger, fatigue, irritability, mood swings, muscle weakness, restlessness, sweating, weight loss. What the name of the disease?",Hyperthyroidism,Hyperthyroidism,1.0,True,True,True
"I have symptoms such as itching, skin rash, burning micturition. What the name of the disease?",Drug Reaction,Impetigo,0.0,False,False,False
"I have symptoms such as vomiting, breathlessness. What the name of the disease?",Heart attack,Hypoglycemia,0.0,False,False,False
"I have symptoms such as abdominal pain, belly pain, chills, constipation, diarrhea, fatigue, headache, high fever, nausea, toxic look (typhos), vomiting. What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as stomach pain, vomiting, cough, ulcers on tongue, acidity. What the name of the disease?",GERD,GERD,1.0,True,True,True
"I have symptoms such as yellowing of eyes, yellowish skin, loss of appetite, family history. What the name of the disease?",Hepatitis C,Chronic cholestasis,0.0,False,False,False
"I have symptoms such as malaise, receiving blood transfusion, itching, lethargy, yellowing of eyes, yellow urine, yellowish skin, receiving unsterile injections, abdominal pain, dark urine. What the name of the disease?",Hepatitis B,Hepatitis B,1.0,True,True,True
"I have symptoms such as bloody stool, constipation, irritation in anus, pain in anal region. What the name of the disease?",Dimorphic hemorrhoids(piles),Dimorphic hemorrhoids(piles),1.0000000000000002,True,True,True
"I have symptoms such as swollen extremeties, fatigue, brittle nails, lethargy, mood swings, abnormal menstruation, dizziness, weight gain, depression, enlarged thyroid, irritability, puffy face and eyes. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as joint pain, yellowing of eyes, mild fever, abdominal pain, muscle pain, dark urine, nausea, vomiting, diarrhea, yellowish skin. What the name of the disease?",hepatitis A,Jaundice,0.0,False,False,False
"I have symptoms such as mood swings, irritability, lethargy, abnormal menstruation, depression, puffy face and eyes, brittle nails, enlarged thyroid, dizziness. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as loss of appetite, joint pain, yellowing of eyes, abdominal pain, dark urine, nausea, vomiting, diarrhea, muscle pain. What the name of the disease?",hepatitis A,Jaundice,0.0,False,False,False
"I have symptoms such as skin rash, nodal skin eruptions, itching. What the name of the disease?",Fungal infection,Impetigo,0.0,False,False,False
"I have symptoms such as pus filled pimples, scurring, blackheads. What the name of the disease?",Acne,Acne vulgaris,0.5797386715376658,True,False,True
"I have symptoms such as back pain, nausea, joint pain, fatigue, high fever, loss of appetite, red spots over body, chills, vomiting, pain behind the eyes, malaise. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as hip joint pain, joint pain, neck pain, painful walking, swelling joints. What the name of the disease?",Osteoarthristis,Arthritis,0.0,False,False,False
"I have symptoms such as dehydration, sunken eyes, diarrhea. What the name of the disease?",Gastroenteritis,Hypoglycemia,0.0,False,False,False
"I have symptoms such as skin rash, red spots over body, headache, high fever, itching, loss of appetite, malaise, lethargy. What the name of the disease?",Chicken pox,Chicken pox,1.0000000000000002,True,True,True
"I have symptoms such as fatigue, headache, high fever, itching, loss of appetite, malaise, mild fever, red spots over body, skin rash, swelled lymph nodes. What the name of the disease?",Chicken pox,Chicken pox,1.0000000000000002,True,True,True
"I have symptoms such as bruising, cramps, fatigue, obesity, prominent veins on calf, swollen blood vessels. What the name of the disease?",Varicose veins,Varicose veins,1.0000000000000002,True,True,True
"I have symptoms such as rusty sputum, breathlessness, high fever, chills, phlegm, fast heart rate, fatigue, malaise, cough, chest pain. What the name of the disease?",Pneumonia,Pneumonia,1.0,True,True,True
What is the description of the disease Hepatitis C?,"Inflammation of the liver due to the hepatitis C virus (HCV), which is usually spread via blood transfusion (rare), hemodialysis, and needle sticks. The damage hepatitis C does to the liver can lead to cirrhosis and its complications as well as cancer.",cirrhosis and its complications as well as cancer,0.2541169348272177,False,False,False
"I have symptoms such as bruising, cramps, fatigue, obesity, swollen blood vessels, swollen legs. What the name of the disease?",Varicose veins,Arthritis,0.0,False,False,False
"I have symptoms such as yellowish skin, family history, nausea, fatigue, loss of appetite. What the name of the disease?",Hepatitis C,Chronic cholestasis,0.0,False,False,False
"What is the disease name based on this description: Impetigo (im-puh-TIE-go) is a common and highly contagious skin infection that mainly affects infants and children. Impetigo usually appears as red sores on the face, especially around a child's nose and mouth, and on hands and feet. The sores burst and develop honey-colored crusts.?",Impetigo,Impetigo,1.0,True,True,True
"I have symptoms such as yellowish skin, vomiting, itching, yellowing of eyes. What the name of the disease?",Chronic cholestasis,Jaundice Yellow staining,0.0,False,False,False
"I have symptoms such as silver like dusting, skin peeling, joint pain, inflammatory nails, small dents in nails. What the name of the disease?",Psoriasis,Psoriasis,1.0,True,True,True
What is the description of the disease Impetigo?,"Impetigo (im-puh-TIE-go) is a common and highly contagious skin infection that mainly affects infants and children. Impetigo usually appears as red sores on the face, especially around a child's nose and mouth, and on hands and feet. The sores burst and develop honey-colored crusts.",contagious skin infection,0.2128613288615694,False,False,False
"I have symptoms such as anxiety, blurred and distorted vision, drying and tingling lips, excessive hunger, fatigue, headache, irritability, palpitations, slurred speech, sweating, vomiting. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as blackheads, pus filled pimples, skin rash. What the name of the disease?",Acne,Acne vulgaris,0.5797386715376658,True,False,True
What is the description of the disease Alcoholic hepatitis?,"Alcoholic hepatitis is a diseased, inflammatory condition of the liver caused by heavy alcohol consumption over an extended period of time. It's also aggravated by binge drinking and ongoing alcohol use. If you develop this condition, you must stop drinking alcohol",inflammatory condition of the liver,0.2949417022690872,False,False,False
What is the description of the disease Gastroenteritis?,"Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .",inflammation of the digestive tract,0.2656637028166193,False,False,False
"I have symptoms such as breathlessness, sweating, vomiting. What the name of the disease?",Heart attack,Hypoglycemia,0.0,False,False,False
"I have symptoms such as movement stiffness, muscle weakness, swelling joints, painful walking. What the name of the disease?",Arthritis,Arthritis,1.0,True,True,True
"I have symptoms such as painful walking, muscle weakness, stiff neck, movement stiffness. What the name of the disease?",Arthritis,Arthritis,1.0,True,True,True
"I have symptoms such as vomiting, weakness of one body side, headache. What the name of the disease?",Paralysis (brain hemorrhage),Gastroenteritis,0.0,False,False,False
What is the description of the disease Allergy?,"An allergy is an immune system response to a foreign substance that's not typically harmful to your body.They can include certain foods, pollen, or pet dander. Your immune system's job is to keep you healthy by fighting harmful pathogens.",chronic,0.0,False,False,False
"I have symptoms such as skin rash, joint pain, malaise, pain behind the eyes, back pain, red spots over body, fatigue, chills, high fever, nausea. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as skin rash, silver like dusting, skin peeling, small dents in nails. What the name of the disease?",Psoriasis,Psoriasis,1.0,True,True,True
"I have symptoms such as muscle weakness, sweating, restlessness, excessive hunger, weight loss, diarrhea, fatigue, irritability, abnormal menstruation, fast heart rate. What the name of the disease?",Hyperthyroidism,Hyperthyroidism,1.0,True,True,True
"I have symptoms such as congestion, high fever, sinus pressure, runny nose, phlegm, malaise, continuous sneezing, fatigue, headache, muscle pain, throat irritation, redness of eyes, cough, loss of smell, swelled lymph nodes, chills. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as dizziness, loss of balance, neck pain, weakness in limbs. What the name of the disease?",Cervical spondylosis,Cervical spondylosis,1.0000000000000002,True,True,True
"I have symptoms such as abnormal menstruation, brittle nails, cold hands and feets, depression, dizziness, enlarged thyroid, fatigue, irritability, lethargy, mood swings, puffy face and eyes, swollen extremeties. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as family history, fatigue, loss of appetite, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis C,Chronic cholestasis,0.0,False,False,False
"I have symptoms such as muscle pain, yellowish skin, joint pain, abdominal pain, mild fever, loss of appetite, yellowing of eyes, nausea, vomiting. What the name of the disease?",hepatitis A,Jaundice,0.0,False,False,False
"I have symptoms such as indigestion, internal itching, loss of appetite, passage of gases, vomiting. What the name of the disease?",Peptic ulcer disease,Chronic cholestasis,0.0,False,False,False
"I have symptoms such as loss of appetite, fatigue, lethargy, yellow urine, dark urine, receiving blood transfusion, receiving unsterile injections, itching, abdominal pain, yellowing of eyes, malaise. What the name of the disease?",Hepatitis B,Hepatitis B,1.0,True,True,True
"I have symptoms such as dark urine, fatigue, joint pain, loss of appetite, nausea, vomiting, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis D,Hepatitis E,1.0,True,True,False
"I have symptoms such as runny nose, chest pain, fatigue, loss of smell, continuous sneezing, throat irritation, headache, muscle pain, sinus pressure, swelled lymph nodes, high fever, redness of eyes, phlegm. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as weight loss, blood in sputum, fatigue, yellowing of eyes, vomiting, loss of appetite, mild fever, breathlessness, chest pain, swelled lymph nodes, malaise, chills. What the name of the disease?",Tuberculosis,Dengue,0.0,False,False,False
"I have symptoms such as painful walking, joint pain, hip joint pain, swelling joints, neck pain. What the name of the disease?",Osteoarthristis,Arthritis,0.0,False,False,False
"I have symptoms such as abdominal pain, dark urine, high fever, itching, vomiting, weight loss, yellowish skin. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
"I have symptoms such as high fever, yellowish skin, fatigue, yellowing of eyes, loss of appetite, stomach bleeding, joint pain, coma, dark urine, acute liver failure, abdominal pain, nausea. What the name of the disease?",Hepatitis E,Hepatitis E,1.0,True,True,True
"I have symptoms such as abnormal menstruation, brittle nails, cold hands and feets, depression, enlarged thyroid, fatigue, irritability, lethargy, mood swings, puffy face and eyes, swollen extremeties, weight gain. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as stiff neck, irritability, headache, acidity, depression, indigestion. What the name of the disease?",Migraine,Migraine,1.0,True,True,True
"I have symptoms such as dark urine, vomiting, joint pain, nausea, abdominal pain, fatigue, yellowing of eyes, loss of appetite. What the name of the disease?",Hepatitis D,Jaundice,0.0,False,False,False
"I have symptoms such as pain during bowel movements, bloody stool, pain in anal region, irritation in anus. What the name of the disease?",Dimorphic hemorrhoids(piles),Urinary tract infection,0.0,False,False,False
"I have symptoms such as chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as watering from eyes, continuous sneezing, chills. What the name of the disease?",Allergy,Allergy,1.0,True,True,True
"I have symptoms such as acidity, stomach pain, vomiting, chest pain. What the name of the disease?",GERD,GERD,1.0,True,True,True
"I have symptoms such as mild fever, sweating, malaise, blood in sputum, high fever, breathlessness, phlegm, swelled lymph nodes, loss of appetite, weight loss, fatigue, chills, vomiting, cough. What the name of the disease?",Tuberculosis,dengue fever,0.0,False,False,False
"I have symptoms such as constipation, irritation in anus, pain during bowel movements, pain in anal region. What the name of the disease?",Dimorphic hemorrhoids(piles),Urinary tract infection,0.0,False,False,False
"I have symptoms such as dischromic patches, itching, nodal skin eruptions. What the name of the disease?",Fungal infection,Psoriasis,0.0,False,False,False
"I have symptoms such as swollen blood vessels, cramps, fatigue, bruising, prominent veins on calf, swollen legs. What the name of the disease?",Varicose veins,Varicose veins,1.0000000000000002,True,True,True
"I have symptoms such as fatigue, yellowing of eyes, loss of appetite, nausea, yellowish skin. What the name of the disease?",Hepatitis C,Chronic cholestasis,0.0,False,False,False
"I have symptoms such as abdominal pain, dark urine, fatigue, high fever, itching, weight loss, yellowish skin. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
"I have symptoms such as vomiting, yellowish skin, abdominal pain, history of alcohol consumption. What the name of the disease?",Alcoholic hepatitis,Alcoholic hepatitis,1.0000000000000002,True,True,True
"I have symptoms such as nausea, abdominal pain, itching, yellowish skin, loss of appetite, yellowing of eyes. What the name of the disease?",Chronic cholestasis,Jaundice,0.0,False,False,False
"I have symptoms such as skin rash, swelled lymph nodes, itching, malaise, headache, lethargy, mild fever, red spots over body. What the name of the disease?",Chicken pox,Chicken pox,1.0000000000000002,True,True,True
"I have symptoms such as blurred and distorted vision, fatigue, increased appetite, irregular sugar level, lethargy, obesity, polyuria, restlessness, weight loss. What the name of the disease?",Diabetes,Diabetes,1.0,True,True,True
"I have symptoms such as abdominal pain, indigestion, internal itching, loss of appetite, passage of gases. What the name of the disease?",Peptic ulcer disease,GERD,0.0,False,False,False
"I have symptoms such as chest pain, chills, congestion, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, belly pain, chills, constipation, diarrhea, fatigue, headache, high fever, nausea, toxic look (typhos). What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as burning micturition, itching, skin rash, spotting urination. What the name of the disease?",Drug Reaction,Impetigo,0.0,False,False,False
"I have symptoms such as pain during bowel movements, constipation, bloody stool. What the name of the disease?",Dimorphic hemorrhoids(piles),Gastroenteritis,0.0,False,False,False
"I have symptoms such as bruising, cramps, fatigue, obesity, prominent veins on calf, swollen blood vessels, swollen legs. What the name of the disease?",Varicose veins,Varicose veins,1.0000000000000002,True,True,True
"I have symptoms such as headache, nausea, sweating, high fever, chills, diarrhea. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
What is the description of the disease Hepatitis E?,A rare form of liver inflammation caused by infection with the hepatitis E virus (HEV). It is transmitted via food or drink handled by an infected person or through infected water supplies in areas where fecal matter may get into the water. Hepatitis E does not cause chronic liver disease.,rare form of liver inflammation,0.3118074047045247,False,False,False
"I have symptoms such as bladder discomfort, burning micturition, continuous feel of urine. What the name of the disease?",Urinary tract infection,Urinary tract infection,1.0000000000000002,True,True,True
"I have symptoms such as loss of appetite, indigestion, passage of gases, internal itching, abdominal pain. What the name of the disease?",Peptic ulcer disease,GERD,0.0,False,False,False
"I have symptoms such as watering from eyes, shivering, continuous sneezing. What the name of the disease?",Allergy,Allergy,1.0,True,True,True
"I have symptoms such as chills, muscle pain, chest pain, redness of eyes, malaise, sinus pressure, headache, loss of smell, runny nose, swelled lymph nodes, throat irritation, high fever, congestion. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as mild fever, red spots over body, itching, loss of appetite, headache, high fever, skin rash, malaise, swelled lymph nodes. What the name of the disease?",Chicken pox,Chicken pox,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, dark urine, joint pain, loss of appetite, mild fever, muscle pain, nausea, vomiting, yellowing of eyes, yellowish skin. What the name of the disease?",hepatitis A,Jaundice,0.0,False,False,False
"I have symptoms such as breathlessness, cough, fatigue, high fever, mucoid sputum. What the name of the disease?",Bronchial Asthma,Pneumonia,0.0,False,False,False
"I have symptoms such as loss of balance, dizziness, neck pain. What the name of the disease?",Cervical spondylosis,Cervical spondylose,0.33609692727625756,False,False,False
"I have symptoms such as abdominal pain, belly pain, chills, constipation, diarrhea, fatigue, headache, high fever, toxic look (typhos), vomiting. What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as pus filled pimples, skin rash. What the name of the disease?",Acne,Acne vulgaris,0.5797386715376658,True,False,True
"I have symptoms such as chills, abdominal pain, diarrhea, high fever, headache, toxic look (typhos), fatigue, nausea, constipation, belly pain. What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as chest pain, dizziness, headache, lack of concentration. What the name of the disease?",Hypertension,Hypertension,1.0,True,True,True
"I have symptoms such as chest pain, cough, stomach pain, ulcers on tongue, vomiting. What the name of the disease?",GERD,GERD,1.0,True,True,True
"I have symptoms such as family history, fatigue, nausea, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis C,Chronic cholestasis,0.0,False,False,False
"I have symptoms such as extra marital contacts, muscle wasting, patches in throat. What the name of the disease?",AIDS,AIDS,1.0,True,True,True
"I have symptoms such as high fever, diarrhea, sweating, headache, chills, muscle pain, nausea. What the name of the disease?",Malaria,Dengue,0.0,False,False,False
What is the description of the disease Dengue?,"an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.",breakbone fever,0.28765601604468966,False,False,False
"I have symptoms such as abdominal pain, fluid overload, history of alcohol consumption, swelling of stomach, vomiting, yellowish skin. What the name of the disease?",Alcoholic hepatitis,alcohol hepatitis,0.33609692727625756,False,False,False
"I have symptoms such as bloody stool, irritation in anus, pain during bowel movements, pain in anal region. What the name of the disease?",Dimorphic hemorrhoids(piles),Urinary tract infection,0.0,False,False,False
"I have symptoms such as dehydration, diarrhea, vomiting. What the name of the disease?",Gastroenteritis,Gastroenteritis,1.0,True,True,True
What is the disease name based on this description: A rare form of liver inflammation caused by infection with the hepatitis E virus (HEV). It is transmitted via food or drink handled by an infected person or through infected water supplies in areas where fecal matter may get into the water. Hepatitis E does not cause chronic liver disease.?,Hepatitis E,Hepatitis E,1.0,True,True,True
"I have symptoms such as inflammatory nails, joint pain, silver like dusting, skin rash, small dents in nails. What the name of the disease?",Psoriasis,Psoriasis,1.0,True,True,True
"I have symptoms such as abnormal menstruation, diarrhea, excessive hunger, fast heart rate, fatigue, irritability, mood swings, muscle weakness, restlessness, sweating, weight loss. What the name of the disease?",Hyperthyroidism,Hyperthyroidism,1.0,True,True,True
"I have symptoms such as headache, irritability, stiff neck, blurred and distorted vision, acidity, visual disturbances. What the name of the disease?",Migraine,Migraine,1.0,True,True,True
"I have symptoms such as loss of balance, lack of concentration, dizziness, chest pain. What the name of the disease?",Hypertension,Hypertension,1.0,True,True,True
"I have symptoms such as high fever, blister, red sore around nose, skin rash, yellow crust ooze. What the name of the disease?",Impetigo,Impetigo,1.0,True,True,True
"I have symptoms such as muscle weakness, painful walking, stiff neck, swelling joints. What the name of the disease?",Arthritis,Arthritis,1.0,True,True,True
"I have symptoms such as chest pain, chills, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as family history, fatigue, loss of appetite, nausea, yellowing of eyes. What the name of the disease?",Hepatitis C,cholestasis,0.0,False,False,False
"I have symptoms such as joint pain, yellowish skin, yellowing of eyes, fatigue, abdominal pain, vomiting, dark urine. What the name of the disease?",Hepatitis D,Hepatitis E,1.0,True,True,False
"I have symptoms such as ulcers on tongue, stomach pain, acidity, chest pain, vomiting. What the name of the disease?",GERD,GERD,1.0,True,True,True
"I have symptoms such as headache, altered sensorium. What the name of the disease?",Paralysis (brain hemorrhage),Migraine,0.0,False,False,False
