Question,qtype
"What disease causes depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness?",symptoms
"Which condition includes depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness as symptoms?",symptoms
"I suffer from depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness, what could be wrong?",symptoms
"Having depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness, could you tell me the disease?",symptoms
"If I'm experiencing depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness, what is the diagnosis?",symptoms
"My symptoms are depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness, what disease do I have?",symptoms
"What illness matches these symptoms: depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness?",symptoms
"Could depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness be signs of a specific disease?",symptoms
"What might be the condition if I have depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness?",symptoms
"Please identify the disease with these symptoms: depression, acidity, fatigue, receiving_blood_transfusion, lack_of_concentration, congestion, inflammatory_nails, skin_rash, blurred_and_distorted_vision, lethargy, spinning_movements, dizziness",symptoms
"I have altered_sensorium, what is the name of this disease?",symptoms
"I feel altered_sensorium, what disease is this?",symptoms
"Experiencing altered_sensorium, what might this indicate?",symptoms
"With symptoms like altered_sensorium, what could be the illness?",symptoms
What disease causes altered_sensorium?,symptoms
Which condition includes altered_sensorium as symptoms?,symptoms
"I suffer from altered_sensorium, what could be wrong?",symptoms
"Having altered_sensorium, could you tell me the disease?",symptoms
"If I'm experiencing altered_sensorium, what is the diagnosis?",symptoms
"My symptoms are altered_sensorium, what disease do I have?",symptoms
What illness matches these symptoms: altered_sensorium?,symptoms
Could altered_sensorium be signs of a specific disease?,symptoms
What might be the condition if I have altered_sensorium?,symptoms
Please identify the disease with these symptoms: altered_sensorium,symptoms
"I have silver_like_dusting, high_fever, joint_pain, what is the name of this disease?",symptoms
"I feel silver_like_dusting, high_fever, joint_pain, what disease is this?",symptoms
"Experiencing silver_like_dusting, high_fever, joint_pain, what might this indicate?",symptoms
"With symptoms like silver_like_dusting, high_fever, joint_pain, what could be the illness?",symptoms
"What disease causes silver_like_dusting, high_fever, joint_pain?",symptoms
"Which condition includes silver_like_dusting, high_fever, joint_pain as symptoms?",symptoms
"I suffer from silver_like_dusting, high_fever, joint_pain, what could be wrong?",symptoms
"Having silver_like_dusting, high_fever, joint_pain, could you tell me the disease?",symptoms
"If I'm experiencing silver_like_dusting, high_fever, joint_pain, what is the diagnosis?",symptoms
"My symptoms are silver_like_dusting, high_fever, joint_pain, what disease do I have?",symptoms
"What illness matches these symptoms: silver_like_dusting, high_fever, joint_pain?",symptoms
"Could silver_like_dusting, high_fever, joint_pain be signs of a specific disease?",symptoms
"What might be the condition if I have silver_like_dusting, high_fever, joint_pain?",symptoms
"Please identify the disease with these symptoms: silver_like_dusting, high_fever, joint_pain",symptoms
"I have enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what is the name of this disease?",symptoms
"I feel enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what disease is this?",symptoms
"Experiencing enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what might this indicate?",symptoms
"With symptoms like enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what could be the illness?",symptoms
"What disease causes enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements?",symptoms
"Which condition includes enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements as symptoms?",symptoms
"I suffer from enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what could be wrong?",symptoms
"Having enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, could you tell me the disease?",symptoms
"If I'm experiencing enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what is the diagnosis?",symptoms
"My symptoms are enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements, what disease do I have?",symptoms
"What illness matches these symptoms: enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements?",symptoms
"Could enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements be signs of a specific disease?",symptoms
"What might be the condition if I have enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements?",symptoms
"Please identify the disease with these symptoms: enlarged_thyroid, weight_loss, pain_behind_the_eyes, anxiety, receiving_blood_transfusion, acute_liver_failure, rusty_sputum, dehydration, burning_micturition, yellowish_skin, spinning_movements",symptoms
"I have brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what is the name of this disease?",symptoms
"I feel brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what disease is this?",symptoms
"Experiencing brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what might this indicate?",symptoms
"With symptoms like brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what could be the illness?",symptoms
"What disease causes brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache?",symptoms
"Which condition includes brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache as symptoms?",symptoms
"I suffer from brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what could be wrong?",symptoms
"Having brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, could you tell me the disease?",symptoms
"If I'm experiencing brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what is the diagnosis?",symptoms
"My symptoms are brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache, what disease do I have?",symptoms
"What illness matches these symptoms: brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache?",symptoms
"Could brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache be signs of a specific disease?",symptoms
"What might be the condition if I have brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache?",symptoms
"Please identify the disease with these symptoms: brittle_nails, spotting_ urination, pain_behind_the_eyes, restlessness, muscle_weakness, breathlessness, rusty_sputum, scurring, foul_smell_of urine, history_of_alcohol_consumption, lack_of_concentration, receiving_blood_transfusion, cramps, stiff_neck, swelled_lymph_nodes, swollen_legs, headache",symptoms
"I have dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what is the name of this disease?",symptoms
"I feel dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what disease is this?",symptoms
"Experiencing dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what might this indicate?",symptoms
"With symptoms like dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what could be the illness?",symptoms
"What disease causes dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations?",symptoms
"Which condition includes dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations as symptoms?",symptoms
"I suffer from dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what could be wrong?",symptoms
"Having dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, could you tell me the disease?",symptoms
"If I'm experiencing dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what is the diagnosis?",symptoms
"My symptoms are dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations, what disease do I have?",symptoms
"What illness matches these symptoms: dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations?",symptoms
"Could dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations be signs of a specific disease?",symptoms
"What might be the condition if I have dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations?",symptoms
"Please identify the disease with these symptoms: dischromic _patches, diarrhoea, mucoid_sputum, altered_sensorium, muscle_wasting, receiving_blood_transfusion, brittle_nails, acute_liver_failure, loss_of_balance, pain_during_bowel_movements, visual_disturbances, passage_of_gases, yellowish_skin, palpitations",symptoms
"I have stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what is the name of this disease?",symptoms
"I feel stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what disease is this?",symptoms
"Experiencing stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what might this indicate?",symptoms
"With symptoms like stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what could be the illness?",symptoms
"What disease causes stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails?",symptoms
"Which condition includes stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails as symptoms?",symptoms
"I suffer from stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what could be wrong?",symptoms
"Having stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, could you tell me the disease?",symptoms
"If I'm experiencing stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what is the diagnosis?",symptoms
"My symptoms are stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails, what disease do I have?",symptoms
"What illness matches these symptoms: stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails?",symptoms
"Could stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails be signs of a specific disease?",symptoms
"What might be the condition if I have stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails?",symptoms
"Please identify the disease with these symptoms: stiff_neck, cough, abdominal_pain, excessive_hunger, unsteadiness, slurred_speech, yellow_urine, small_dents_in_nails",symptoms
"I have malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what is the name of this disease?",symptoms
"I feel malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what disease is this?",symptoms
"Experiencing malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what might this indicate?",symptoms
"With symptoms like malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what could be the illness?",symptoms
"What disease causes malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload?",symptoms
"Which condition includes malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload as symptoms?",symptoms
"I suffer from malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what could be wrong?",symptoms
"Having malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, could you tell me the disease?",symptoms
"If I'm experiencing malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what is the diagnosis?",symptoms
"My symptoms are malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload, what disease do I have?",symptoms
"What illness matches these symptoms: malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload?",symptoms
"Could malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload be signs of a specific disease?",symptoms
"What might be the condition if I have malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload?",symptoms
"Please identify the disease with these symptoms: malaise, sinus_pressure, swollen_legs, distention_of_abdomen, silver_like_dusting, fluid_overload",symptoms
"I have weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what is the name of this disease?",symptoms
"I feel weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what disease is this?",symptoms
"Experiencing weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what might this indicate?",symptoms
"With symptoms like weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what could be the illness?",symptoms
"What disease causes weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue?",symptoms
"Which condition includes weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue as symptoms?",symptoms
"I suffer from weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what could be wrong?",symptoms
"Having weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, could you tell me the disease?",symptoms
"If I'm experiencing weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what is the diagnosis?",symptoms
"My symptoms are weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue, what disease do I have?",symptoms
"What illness matches these symptoms: weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue?",symptoms
"Could weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue be signs of a specific disease?",symptoms
"What might be the condition if I have weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue?",symptoms
"Please identify the disease with these symptoms: weight_gain, excessive_hunger, dehydration, lethargy, fast_heart_rate, foul_smell_of urine, acute_liver_failure, constipation, irregular_sugar_level, dischromic _patches, scurring, muscle_weakness, vomiting, prominent_veins_on_calf, watering_from_eyes, yellow_crust_ooze, ulcers_on_tongue",symptoms
"I have neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what is the name of this disease?",symptoms
"I feel neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what disease is this?",symptoms
"Experiencing neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what might this indicate?",symptoms
"With symptoms like neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what could be the illness?",symptoms
"What disease causes neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness?",symptoms
"Which condition includes neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness as symptoms?",symptoms
"I suffer from neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what could be wrong?",symptoms
"Having neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, could you tell me the disease?",symptoms
"If I'm experiencing neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what is the diagnosis?",symptoms
"My symptoms are neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness, what disease do I have?",symptoms
"What illness matches these symptoms: neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness?",symptoms
"Could neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness be signs of a specific disease?",symptoms
"What might be the condition if I have neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness?",symptoms
"Please identify the disease with these symptoms: neck_pain, belly_pain, coma, vomiting, foul_smell_of urine, skin_rash, pus_filled_pimples, restlessness",symptoms
"I have diarrhoea, what is the name of this disease?",symptoms
"I feel diarrhoea, what disease is this?",symptoms
"Experiencing diarrhoea, what might this indicate?",symptoms
"With symptoms like diarrhoea, what could be the illness?",symptoms
What disease causes diarrhoea?,symptoms
Which condition includes diarrhoea as symptoms?,symptoms
"I suffer from diarrhoea, what could be wrong?",symptoms
"Having diarrhoea, could you tell me the disease?",symptoms
"If I'm experiencing diarrhoea, what is the diagnosis?",symptoms
"My symptoms are diarrhoea, what disease do I have?",symptoms
What illness matches these symptoms: diarrhoea?,symptoms
Could diarrhoea be signs of a specific disease?,symptoms
What might be the condition if I have diarrhoea?,symptoms
Please identify the disease with these symptoms: diarrhoea,symptoms
"I have headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what is the name of this disease?",symptoms
"I feel headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what disease is this?",symptoms
"Experiencing headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what might this indicate?",symptoms
"With symptoms like headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what could be the illness?",symptoms
"What disease causes headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy?",symptoms
"Which condition includes headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy as symptoms?",symptoms
"I suffer from headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what could be wrong?",symptoms
"Having headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, could you tell me the disease?",symptoms
"If I'm experiencing headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what is the diagnosis?",symptoms
"My symptoms are headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy, what disease do I have?",symptoms
"What illness matches these symptoms: headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy?",symptoms
"Could headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy be signs of a specific disease?",symptoms
"What might be the condition if I have headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy?",symptoms
"Please identify the disease with these symptoms: headache, spotting_ urination, excessive_hunger, increased_appetite, swelling_joints, receiving_blood_transfusion, unsteadiness, phlegm, lethargy",symptoms
