Question,qtype
"What is the meaning of life? Please create me symptoms for diseases like Hypertension, hepatitis A, Alcoholic hepatitis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Alcoholic hepatitis, Tuberculosis, Diabetes, Peptic ulcer diseae, Urinary tract infection, Acne, Hepatitis B, Psoriasis, Hypothyroidism, Alcoholic hepatitis, Allergy, Hypertension, Acne.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Diabetes, Varicose veins, Hyperthyroidism, (vertigo) Paroymsal  Positional Vertigo, Typhoid, Dimorphic hemmorhoids(piles), Gastroenteritis, Cervical spondylosis, Varicose veins, Hypertension.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Malaria, Hepatitis C, Hyperthyroidism, Pneumonia, Allergy, Osteoarthristis, Dimorphic hemmorhoids(piles), Varicose veins, Gastroenteritis, Hepatitis C, Allergy, Hepatitis D, Hepatitis E.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Migraine, Acne, Hepatitis B, Chronic cholestasis, Impetigo, Osteoarthristis, Tuberculosis, Hypothyroidism, Chronic cholestasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis D, Cervical spondylosis, Hepatitis B, Hepatitis E, Varicose veins, Psoriasis, Hepatitis C, Allergy, Alcoholic hepatitis, Peptic ulcer diseae.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Cervical spondylosis, Hepatitis D, Bronchial Asthma, Dimorphic hemmorhoids(piles), Impetigo, Typhoid, Diabetes, Hypertension, Chronic cholestasis, Gastroenteritis, Chicken pox, Heart attack, Impetigo, Tuberculosis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis B, Hypothyroidism, Alcoholic hepatitis, Varicose veins, Hepatitis B, Allergy, Cervical spondylosis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like hepatitis A, Cervical spondylosis, Paralysis (brain hemorrhage), Dengue, Alcoholic hepatitis, AIDS, Hypertension, Acne, Hypothyroidism, Jaundice, Alcoholic hepatitis, Hepatitis C, Hyperthyroidism, Hypoglycemia, Hepatitis D.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Drug Reaction, Drug Reaction, Fungal infection, Typhoid, Pneumonia, Hypothyroidism, GERD, Hypothyroidism, Impetigo, Urinary tract infection, Hepatitis D, Acne, Impetigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis E, (vertigo) Paroymsal  Positional Vertigo, Tuberculosis, Heart attack, Hypoglycemia, (vertigo) Paroymsal  Positional Vertigo, Pneumonia, Hypoglycemia, Hepatitis D, Jaundice, Chronic cholestasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Allergy, Impetigo, Bronchial Asthma, Allergy, Gastroenteritis, Jaundice, Arthritis, Hypertension, Tuberculosis, Acne, Urinary tract infection, Drug Reaction, (vertigo) Paroymsal  Positional Vertigo, Dengue.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dimorphic hemmorhoids(piles), AIDS, Typhoid, Hepatitis E, AIDS, Common Cold, Common Cold, Hepatitis D.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Dengue.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like hepatitis A, Arthritis, Hypertension, Common Cold, Chicken pox, Hepatitis C, Urinary tract infection, Arthritis, Hepatitis C, AIDS, Hepatitis D, Chronic cholestasis, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Gastroenteritis, Pneumonia, Chronic cholestasis, Common Cold, Bronchial Asthma, Fungal infection, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Acne, Typhoid, Gastroenteritis, Dengue.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Jaundice, Allergy, Hepatitis B, Cervical spondylosis, Paralysis (brain hemorrhage), Hypertension, Fungal infection, Paralysis (brain hemorrhage).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Cervical spondylosis, Typhoid, Peptic ulcer diseae, Migraine, Acne, Malaria.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Jaundice, Diabetes, Jaundice, Fungal infection, (vertigo) Paroymsal  Positional Vertigo, Hypoglycemia, Hepatitis E, (vertigo) Paroymsal  Positional Vertigo, Fungal infection, Varicose veins.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Acne, Paralysis (brain hemorrhage), Dimorphic hemmorhoids(piles), Dengue, Osteoarthristis, Diabetes.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Peptic ulcer diseae, Varicose veins, Hepatitis E, Chicken pox, Hypertension, Hypoglycemia, Migraine, Chicken pox, Malaria, Paralysis (brain hemorrhage).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Diabetes, Fungal infection, Peptic ulcer diseae, Hypothyroidism, Acne, Chicken pox, Acne, Allergy, Varicose veins, Malaria.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like AIDS, (vertigo) Paroymsal  Positional Vertigo, Dengue, Hypertension, Peptic ulcer diseae, AIDS, Psoriasis, Acne, Hypertension, Cervical spondylosis, Chicken pox, Dimorphic hemmorhoids(piles), Hypoglycemia, Malaria.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like GERD, Common Cold, Acne, GERD.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Chronic cholestasis, Peptic ulcer diseae, Cervical spondylosis, Psoriasis, (vertigo) Paroymsal  Positional Vertigo, Heart attack.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Impetigo, Psoriasis, (vertigo) Paroymsal  Positional Vertigo, Varicose veins, Diabetes, Alcoholic hepatitis, Pneumonia, Hypoglycemia, Hypoglycemia, Chronic cholestasis, Chronic cholestasis, Varicose veins, Malaria, Acne, AIDS, Hepatitis C, Fungal infection.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis C, GERD, Dimorphic hemmorhoids(piles), Hepatitis B, (vertigo) Paroymsal  Positional Vertigo, Chicken pox, Heart attack, Malaria, (vertigo) Paroymsal  Positional Vertigo, Hypertension, Psoriasis, Drug Reaction, Diabetes, Pneumonia.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis E, Hepatitis C, hepatitis A, Fungal infection, Paralysis (brain hemorrhage), Urinary tract infection, Common Cold, Bronchial Asthma, Fungal infection, Chicken pox, Osteoarthristis, AIDS, Hypoglycemia, Hepatitis B.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Jaundice.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dengue, Hepatitis B, (vertigo) Paroymsal  Positional Vertigo, Arthritis, (vertigo) Paroymsal  Positional Vertigo, (vertigo) Paroymsal  Positional Vertigo, Hypertension, Hepatitis C, Arthritis, Hepatitis C, Diabetes, Bronchial Asthma, Alcoholic hepatitis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Heart attack, Peptic ulcer diseae, Psoriasis, Osteoarthristis, Impetigo, Urinary tract infection, Alcoholic hepatitis, Paralysis (brain hemorrhage), Alcoholic hepatitis, Gastroenteritis, Fungal infection, Drug Reaction.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Gastroenteritis, Cervical spondylosis, Arthritis, (vertigo) Paroymsal  Positional Vertigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypothyroidism, Paralysis (brain hemorrhage), Arthritis, AIDS, Hypertension, Cervical spondylosis, Dengue, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypothyroidism, Tuberculosis, Cervical spondylosis, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hyperthyroidism, Heart attack, hepatitis A, Varicose veins, Heart attack, Bronchial Asthma, Hepatitis C, GERD, Fungal infection, Allergy, Gastroenteritis, Paralysis (brain hemorrhage), Heart attack.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis B, Dimorphic hemmorhoids(piles), Fungal infection, Hypertension, (vertigo) Paroymsal  Positional Vertigo, Malaria.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Paralysis (brain hemorrhage), Tuberculosis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Psoriasis, Tuberculosis, Bronchial Asthma, Allergy, Hypoglycemia, Impetigo, Paralysis (brain hemorrhage), Paralysis (brain hemorrhage), Jaundice, Drug Reaction, Gastroenteritis, hepatitis A.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Fungal infection, Common Cold, Peptic ulcer diseae, Hyperthyroidism, Tuberculosis, Peptic ulcer diseae, Drug Reaction, AIDS, hepatitis A.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Chronic cholestasis, Varicose veins, Hypoglycemia, Hypoglycemia, Migraine, Hyperthyroidism, Fungal infection, Dimorphic hemmorhoids(piles), Hypoglycemia, Alcoholic hepatitis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Diabetes, Chronic cholestasis, hepatitis A, Osteoarthristis, Allergy, Diabetes, (vertigo) Paroymsal  Positional Vertigo, Psoriasis, Pneumonia.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypertension, Alcoholic hepatitis, Hepatitis D, Jaundice, Varicose veins, Allergy, GERD, Typhoid, Jaundice, Varicose veins, Typhoid, Urinary tract infection, Hepatitis E, Common Cold, Hypothyroidism.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like GERD, Typhoid, Impetigo, Arthritis, Malaria, (vertigo) Paroymsal  Positional Vertigo, Bronchial Asthma, Dimorphic hemmorhoids(piles), Hyperthyroidism, GERD, Hypothyroidism.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Bronchial Asthma, Osteoarthristis, Arthritis, Alcoholic hepatitis, Psoriasis, Migraine, Malaria, Fungal infection, Pneumonia, Drug Reaction, AIDS, Chicken pox.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Allergy, Urinary tract infection, Heart attack, AIDS, Varicose veins, Paralysis (brain hemorrhage), Psoriasis, Tuberculosis, Paralysis (brain hemorrhage), Allergy, Peptic ulcer diseae.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis B, Chronic cholestasis, Varicose veins, Heart attack, Diabetes, Allergy, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Psoriasis, Dengue, Paralysis (brain hemorrhage), Hyperthyroidism, Varicose veins, hepatitis A, Migraine, Osteoarthristis, Hypertension, Peptic ulcer diseae, Drug Reaction, Tuberculosis, Allergy, Common Cold, Chicken pox.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dimorphic hemmorhoids(piles), Dengue, Acne, Hypoglycemia, AIDS, GERD, GERD, hepatitis A, Impetigo, Hypertension, Arthritis, Cervical spondylosis, Hyperthyroidism.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Hypoglycemia.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis D, Common Cold, Hypertension, Dengue, Drug Reaction, Hypoglycemia, Chronic cholestasis, Diabetes, Migraine, Drug Reaction, Urinary tract infection, Urinary tract infection, Chicken pox, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Tuberculosis, (vertigo) Paroymsal  Positional Vertigo, Dimorphic hemmorhoids(piles), AIDS, Drug Reaction, Osteoarthristis, Fungal infection, Diabetes, Hypoglycemia.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Malaria.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Gastroenteritis, Heart attack, Chronic cholestasis, Hepatitis E, Urinary tract infection, Hepatitis E.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypertension, Common Cold, Bronchial Asthma, Dimorphic hemmorhoids(piles), Psoriasis, Varicose veins, Alcoholic hepatitis, Drug Reaction, Dengue.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypothyroidism, Jaundice, Heart attack, Impetigo, AIDS, Bronchial Asthma, Hepatitis C, Urinary tract infection.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis D, Osteoarthristis, GERD, Chronic cholestasis, Peptic ulcer diseae, Fungal infection, Dimorphic hemmorhoids(piles), Pneumonia, Gastroenteritis, Impetigo.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Dengue.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Tuberculosis, Migraine, Tuberculosis, Chronic cholestasis, Hepatitis D, Migraine, Drug Reaction, Acne, Hepatitis B, Peptic ulcer diseae, Hepatitis E, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Hypertension, Impetigo, Hepatitis C, Dengue, Malaria, Urinary tract infection, Migraine, Dengue, Fungal infection, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Cervical spondylosis, Allergy, Dengue, Dengue, Hepatitis D, (vertigo) Paroymsal  Positional Vertigo, Drug Reaction, Heart attack, Cervical spondylosis, Hyperthyroidism, Malaria, Jaundice, Chronic cholestasis, Typhoid, Dimorphic hemmorhoids(piles).",dont answer
What is the meaning of life? Please create me symptoms for diseases like Hypothyroidism.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Alcoholic hepatitis, Paralysis (brain hemorrhage), Varicose veins, Malaria, Tuberculosis, Osteoarthristis, Jaundice, Drug Reaction, Hepatitis B, Chicken pox, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Bronchial Asthma, Peptic ulcer diseae, Dimorphic hemmorhoids(piles), Cervical spondylosis, Varicose veins, Varicose veins, Acne, Common Cold, Allergy, Pneumonia, Hepatitis C, Hepatitis E, Jaundice.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Jaundice, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Chicken pox, AIDS, GERD, GERD, Pneumonia, Hepatitis B, Migraine, Psoriasis, Hypothyroidism, Hyperthyroidism, GERD, hepatitis A, Hypertension, Common Cold, Dimorphic hemmorhoids(piles), Varicose veins.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Typhoid, Acne, Fungal infection, Hyperthyroidism, Dengue, Hepatitis C, Urinary tract infection, Heart attack, AIDS, Diabetes, Hepatitis D.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Dengue, Drug Reaction, Heart attack.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Impetigo, Cervical spondylosis, hepatitis A, Acne, Psoriasis, Hepatitis D, Alcoholic hepatitis, Hepatitis E, Gastroenteritis, Dengue, Migraine, Alcoholic hepatitis, Typhoid, Acne, Hepatitis E, Chicken pox, Diabetes.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Typhoid, Drug Reaction, Migraine, Migraine, Paralysis (brain hemorrhage), Migraine, Allergy, Chronic cholestasis, Jaundice.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Allergy, Gastroenteritis, (vertigo) Paroymsal  Positional Vertigo, Hepatitis D, Bronchial Asthma, Dengue, Hypoglycemia, Diabetes, Impetigo, Arthritis, Hypertension.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like AIDS, Alcoholic hepatitis, Migraine, Allergy, Diabetes.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like (vertigo) Paroymsal  Positional Vertigo, Hypothyroidism, Hepatitis C, Peptic ulcer diseae, Osteoarthristis, Paralysis (brain hemorrhage), Fungal infection, AIDS, Heart attack, Allergy, Common Cold, Hepatitis B, Hyperthyroidism, AIDS, Acne, Diabetes.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Gastroenteritis, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Fungal infection, AIDS, Typhoid, Varicose veins, Typhoid, Peptic ulcer diseae, Common Cold, Jaundice, Hypothyroidism.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Gastroenteritis, Hepatitis D, (vertigo) Paroymsal  Positional Vertigo, Hepatitis B, Urinary tract infection, Psoriasis, Gastroenteritis, Malaria, Typhoid, Chronic cholestasis, Typhoid, Cervical spondylosis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Psoriasis, Impetigo, Chronic cholestasis, Common Cold, Migraine.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Common Cold, Fungal infection, Dengue, hepatitis A, Heart attack, Osteoarthristis, Migraine.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Osteoarthristis, Hypertension, GERD, Gastroenteritis, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Typhoid, Dengue, Hypoglycemia.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Dengue.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Impetigo, Hepatitis B, Dimorphic hemmorhoids(piles), Heart attack, Malaria, Hyperthyroidism, Acne, AIDS, Hyperthyroidism, Hypertension, Typhoid, Jaundice, (vertigo) Paroymsal  Positional Vertigo, Impetigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Malaria, Drug Reaction, Acne, Drug Reaction, GERD, Arthritis, Urinary tract infection, Malaria, Hypoglycemia, Drug Reaction, Dengue, Hypoglycemia, Heart attack, Common Cold, Tuberculosis, Hepatitis C, Urinary tract infection.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Common Cold, Hypertension, Jaundice, Heart attack, Varicose veins, Pneumonia, Urinary tract infection, Bronchial Asthma, Varicose veins, Hyperthyroidism, Diabetes, Allergy.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Arthritis, Peptic ulcer diseae, Hepatitis C, Impetigo, Alcoholic hepatitis, Fungal infection, Hepatitis C, Gastroenteritis, Varicose veins, Drug Reaction, Cervical spondylosis, Hepatitis E, Paralysis (brain hemorrhage), Dengue, Hepatitis C, (vertigo) Paroymsal  Positional Vertigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Varicose veins, Gastroenteritis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dengue, Cervical spondylosis, Bronchial Asthma, Typhoid, Common Cold, Pneumonia, Alcoholic hepatitis, Peptic ulcer diseae, Dengue, Tuberculosis, Varicose veins, Hepatitis D, Peptic ulcer diseae, Hepatitis D, Paralysis (brain hemorrhage), Typhoid, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Cervical spondylosis, Gastroenteritis, Urinary tract infection, Impetigo, Chicken pox, Hypertension, Arthritis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Allergy, (vertigo) Paroymsal  Positional Vertigo, Hyperthyroidism.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Typhoid, Fungal infection, Alcoholic hepatitis, Fungal infection, Paralysis (brain hemorrhage), Bronchial Asthma, AIDS, Varicose veins, GERD.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis C, Bronchial Asthma, GERD, Allergy, Hypertension, AIDS.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Psoriasis, Chicken pox, GERD, Heart attack, (vertigo) Paroymsal  Positional Vertigo, Acne, Allergy, Acne, Hepatitis D, Acne, Diabetes.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Arthritis, Dimorphic hemmorhoids(piles), Chronic cholestasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Malaria, Gastroenteritis, Varicose veins, Hypoglycemia, Heart attack, Osteoarthristis, Migraine, Fungal infection, Hypoglycemia, Hepatitis B, Hypoglycemia, Pneumonia, Common Cold, AIDS, Arthritis, Pneumonia.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Peptic ulcer diseae, GERD.",dont answer
What is the meaning of life? Please create me symptoms for diseases like Migraine.,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis C, Dimorphic hemmorhoids(piles), Gastroenteritis, Hepatitis D, Paralysis (brain hemorrhage), Alcoholic hepatitis, Dengue, Arthritis, Pneumonia.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis B, Urinary tract infection, Hypothyroidism, Hypertension, Common Cold, Pneumonia, Migraine, Urinary tract infection, Pneumonia, Hepatitis C, Typhoid, Chronic cholestasis, Osteoarthristis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Jaundice, Heart attack, Acne, Arthritis, Migraine, Chronic cholestasis, Chicken pox, Hypertension.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dengue, Dimorphic hemmorhoids(piles), GERD.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Common Cold, Alcoholic hepatitis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Osteoarthristis, Pneumonia, Hypothyroidism, Tuberculosis, Pneumonia, Diabetes, Fungal infection, (vertigo) Paroymsal  Positional Vertigo, Hypothyroidism, Peptic ulcer diseae, Dengue, Acne, Gastroenteritis, Common Cold, Paralysis (brain hemorrhage), Common Cold, Pneumonia.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like (vertigo) Paroymsal  Positional Vertigo, Chicken pox.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Heart attack, Migraine, Typhoid, Chronic cholestasis, Jaundice, Psoriasis, Hypothyroidism, Gastroenteritis, Fungal infection, Malaria, Peptic ulcer diseae, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Urinary tract infection, Cervical spondylosis, Pneumonia, Alcoholic hepatitis, Hyperthyroidism, Typhoid, Hepatitis E, Peptic ulcer diseae, AIDS, Bronchial Asthma, Diabetes, Hepatitis E, Fungal infection, Cervical spondylosis, Fungal infection, GERD.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hypothyroidism, hepatitis A, Chronic cholestasis, AIDS, Tuberculosis, Migraine, Cervical spondylosis, Hepatitis D, Cervical spondylosis, Hypothyroidism, Hepatitis E, Alcoholic hepatitis, Varicose veins, Hepatitis B, Peptic ulcer diseae, Chronic cholestasis, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Heart attack, Paralysis (brain hemorrhage), AIDS, Acne, Hypothyroidism, Heart attack, Bronchial Asthma, Hyperthyroidism, Hepatitis C, Cervical spondylosis, Hepatitis B, Dimorphic hemmorhoids(piles), Acne, Hyperthyroidism, Gastroenteritis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dimorphic hemmorhoids(piles), Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Tuberculosis, Tuberculosis, Dimorphic hemmorhoids(piles), Psoriasis, Arthritis, Typhoid, Migraine, Cervical spondylosis, Jaundice, Migraine, Allergy, Chicken pox.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Malaria, Cervical spondylosis, Bronchial Asthma, hepatitis A, Drug Reaction.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Arthritis, Urinary tract infection, AIDS, Alcoholic hepatitis, AIDS, Psoriasis, Hepatitis C.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like GERD, Psoriasis, hepatitis A, Pneumonia, Dimorphic hemmorhoids(piles), Arthritis, Varicose veins, Malaria, Cervical spondylosis, Varicose veins, Hyperthyroidism, Impetigo, Dimorphic hemmorhoids(piles).",dont answer
What is the meaning of life? Please create me symptoms for diseases like Dimorphic hemmorhoids(piles).,dont answer
"What is the meaning of life? Please create me symptoms for diseases like Heart attack, Paralysis (brain hemorrhage), Jaundice, Urinary tract infection, AIDS, Osteoarthristis, Fungal infection, Impetigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Migraine, Osteoarthristis, Allergy, Dimorphic hemmorhoids(piles), Allergy, Peptic ulcer diseae, Varicose veins, Varicose veins, Dengue, Chronic cholestasis, Osteoarthristis, Paralysis (brain hemorrhage), Pneumonia, GERD, (vertigo) Paroymsal  Positional Vertigo.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Heart attack, Urinary tract infection, Hyperthyroidism, Acne.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Acne, (vertigo) Paroymsal  Positional Vertigo, Chicken pox, Hepatitis D, Gastroenteritis, Arthritis, Alcoholic hepatitis, Alcoholic hepatitis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Heart attack, Heart attack, Fungal infection, Peptic ulcer diseae, Hepatitis E, Diabetes, Hypothyroidism.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Dengue, Bronchial Asthma, Hepatitis C, AIDS, Alcoholic hepatitis, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Acne, Diabetes, Bronchial Asthma, Fungal infection, Migraine, Dimorphic hemmorhoids(piles), AIDS, (vertigo) Paroymsal  Positional Vertigo, hepatitis A, Hepatitis E, Cervical spondylosis, Psoriasis, Acne, Tuberculosis, Chicken pox.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Varicose veins, Paralysis (brain hemorrhage).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Varicose veins, Urinary tract infection, hepatitis A, Psoriasis, Alcoholic hepatitis, Hepatitis B, Psoriasis, Dengue, Typhoid.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Chronic cholestasis, Hepatitis C, Hypothyroidism, Drug Reaction, Hepatitis B.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Hepatitis D, Chronic cholestasis, Peptic ulcer diseae, Hypoglycemia, AIDS, Hepatitis D, Hepatitis B, Psoriasis, Hepatitis D, Hepatitis D, Malaria, Varicose veins, Varicose veins, Dimorphic hemmorhoids(piles).",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Acne, Dimorphic hemmorhoids(piles), (vertigo) Paroymsal  Positional Vertigo, Typhoid, Arthritis, Varicose veins, Dengue, Hepatitis D, Chronic cholestasis, Hepatitis C, Gastroenteritis, hepatitis A, Drug Reaction.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like hepatitis A, Migraine, Osteoarthristis, Jaundice, Hepatitis C, Alcoholic hepatitis, Hepatitis C, Peptic ulcer diseae, Hepatitis D, Impetigo, Urinary tract infection, Hepatitis E, Chicken pox, Gastroenteritis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Diabetes, Hyperthyroidism, Hepatitis D, Hepatitis D, Chicken pox, Jaundice, Hepatitis B, Dimorphic hemmorhoids(piles), GERD.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Allergy, Hypertension, Cervical spondylosis, Chronic cholestasis, Allergy, hepatitis A, hepatitis A, hepatitis A, Migraine, (vertigo) Paroymsal  Positional Vertigo, AIDS.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Pneumonia, Migraine, Allergy, GERD, Dengue, Diabetes, Pneumonia, Drug Reaction, Hyperthyroidism, Psoriasis, Psoriasis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Allergy, Cervical spondylosis, Hypothyroidism, Dengue, Fungal infection, Gastroenteritis, Common Cold, Hypothyroidism, Hypothyroidism, Allergy, Hyperthyroidism, Hypertension, Osteoarthristis.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like GERD, Pneumonia, Pneumonia, Typhoid, Gastroenteritis, AIDS.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Fungal infection, Heart attack, Cervical spondylosis, Peptic ulcer diseae.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like (vertigo) Paroymsal  Positional Vertigo, Drug Reaction, Cervical spondylosis, Peptic ulcer diseae, Common Cold, Gastroenteritis, Osteoarthristis, Migraine, Dengue, Hypertension.",dont answer
"What is the meaning of life? Please create me symptoms for diseases like Malaria, AIDS, Typhoid, Typhoid, Common Cold, Heart attack, Peptic ulcer diseae, AIDS.",dont answer
